Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
148,3,0,3,0,1,"""@ItsYahBoiRay: @anelylove if I don't get my dick sucked at yo party by a bad bitch I'm fr gone set it off &#128514;&#128514;&#128514;&#128514;"" *by @anelylove *","""<user> : <user> if i don't get my dick sucked at yo party by a bad bitch i'm fr gone set it off &#<number> ;&#<number> ;&#<number> ;&#<number> ;"" *by <user> *"
149,3,0,2,1,1,"""@Itsyesie: #oomf is soooo cute. But he probably has hoes on him a lot.""","""<user> : <hashtag> oomf is so <elong> cute . but he probably has hoes on him a lot ."""
150,3,0,3,0,1,"""@JAYten9: In every cartoon theirs alway a @_nuffsaid15 saving these hoes lmao. http://t.co/9uKD8wtZ6x"" lmao damn captain SaveAHoe","""<user> : in every cartoon theirs alway a <user> saving these hoes lmao . <url>"" lmao damn captain saveahoe"
151,3,0,1,2,2,"""@JReebo: Who wants to get there nose in these bad bois then #scally #chav #sockfetish #stinking http://t.co/FeQxgN0W6I"" hot sox and legs","""<user> : who wants to get there nose in these bad bois then <hashtag> scally <hashtag> chav <hashtag> sockfetish <hashtag> stinking <url>"" hot sox and legs"
152,3,0,3,0,1,"""@JamesyNBA: I wish I was a bitch like my brother keezy &#128530;"" ooooow I bet you do","""<user> : i wish i was a bitch like my brother keezy &#<number> ;"" ooooow i bet you do"
153,6,0,6,0,1,"""@JasminePore: If you dressed up as a cat for Halloween you are basic."" ...or a pussy","""<user> : if you dressed up as a cat for halloween you are basic ."" . <repeat>or a pussy"
154,4,0,4,0,1,"""@Jewelxo: Can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" @Pornhub get on it Katie&lt;3","""<user> : can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" <user> get on it katie&lt ;<number>"
155,3,0,3,0,1,"""@JoeBudden: stop being scared to choke her during sex u bitch ass niggas. She&#8217;ll like it."". Says the guy who hits women out of bed. FOH","""<user> : stop being scared to choke her during sex u bitch ass niggas . she&#<number><neutralface>l like it ."". says the guy who hits women out of bed . foh"
156,3,0,3,0,1,"""@Johnny55Perez: @white_thunduh ha well iguess I make them hoes loyal bro"" theyll never be loyal that y they hoes my nig","""<user> : <user> ha well iguess i make them hoes loyal bro"" theyll never be loyal that y they hoes my nig"
157,6,0,6,0,1,"""@KazAtta: @1TAKEHOV Oh man.. ""its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed","""<user> : <user> oh man . <repeat> ""its <number> am , you off a molly , ho where the fuck ya seed at ? <repeat>"""" <hashtag> fixed"
158,3,0,3,0,1,"""@KelsieBelsi: You're not a man if you refer to every girl as a bitch""","""<user> : you're not a man if you refer to every girl as a bitch"""
159,3,0,3,0,1,"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my nigga finally got some pussy?!? MY NIGGA!!!","""<user> : lmfao this cat started beating the shit out of me"" my nigga finally got some pussy ? <repeat> my  <allcaps> nigga ! <repeat>"
160,3,0,1,2,2,"""@KeyshawnSwag: Peel up peel up bring it back up rewind back where I'm from they move Shaq from the line"" ooooow who tf said that trash!!?","""<user> : peel up peel up bring it back up rewind back where i'm from they move shaq from the line"" ooooow who tf said that trash ? <repeat>"
161,3,0,2,1,1,"""@KingCuh: @16stanleys io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays..... haha","""<user> : <user> io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays . <repeat> haha"
162,3,0,3,0,1,"""@KingHendo95: @VonDreaam naw it's my old tape. new cover . my upcoming mixtape is #KingOfTheHill"" Yeah I'm waiting on that hoe Mayne!","""<user> : <user> naw it's my old tape . new cover . my upcoming mixtape is <hashtag> king of the hill"" yeah i'm waiting on that hoe mayne !"
163,3,0,3,0,1,"""@KingTeej_: Ol dirty foot ass bitches.."" this was too funny to me.","""<user> : ol dirty foot ass bitches . <repeat>"" this was too funny to me ."
164,3,0,3,0,1,"""@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;"" HELL YEAH NIGGY","""<user> : <user> that's where i get my yellow flags for being amazing &#<number> ;&#<number> ;"" hell  <allcaps> yeah niggy"
165,3,0,3,0,1,"""@KissMySmilee: Don't got time for bitches to be actin iffy.""","""<user> : don't got time for bitches to be actin iffy ."""
166,3,0,0,3,2,"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT","""<user> <hashtag> ucfpinkparty <allcaps> come on stay alive knights nation ! <repeat>"" this is still the early bird special . <hashtag> come at me u t"
167,3,0,2,1,1,"""@KyraNadiya_: These hoes ain't loyal ; no they ain't http://t.co/h1UBsVbkGl""

Smfh &amp; wonder why nobody decent wants them","""<user> : these hoes ain't loyal ; no they ain't <url>""

smfh &amp ; wonder why nobody decent wants them"
168,3,0,3,0,1,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!","""<user> : bruh , you studs keep thinking i'm soft as hell . ask ya girl how many times she screamed she was my bitch . oh okay . stfu  <allcaps> ."" bye  <allcaps> hoe !"
169,3,0,3,0,1,"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;","""<user> : dry pussy bitches always blame it on the condom&#<number> ;""&#<number> ;&#<number> ;&#<number> ;&#<number> ;"
170,3,0,3,0,1,"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;","""<user> : shut yo bitch ass up ! <url>"" &#<number> ;&#<number> ;"
171,3,0,3,0,1,"""@LaFlareGodJosh: Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back""","""<user> : gucci mane in jail and dropping mixtapes every month and you hoes can't even text back"""
172,3,0,3,0,1,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""","""<user> : you love these hoes more then money wats wrong these niggas"""
173,6,0,6,0,1,"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol","""<user> : a loyal bitch from the burbs without daddy issues is like finding a holographic mewtwo ."" . <repeat>sounding like me over there lol"
174,3,0,3,0,1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !","""<user> : easy cum , easy hoe"" that's a fact !"
175,3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.","""<user> : charlie sheen is too real <url>"" major fucking respect for charlie sheen ."
176,3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho","""<user> : wish i had a bae &#<number> ;""

you got all the hoes tho"
177,3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""","""<user> : fuck twerking bitch can you cook ?"""
178,3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB","""<user> : <user> bitch wtf"" <url>"
179,3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now","""<user> : &#<number> ;<user> : ""<user> : shut up zoe"" fight me pussy&#<number> ; for zoe ? i'm good , man ."" you are good ma'am . move along now"
180,3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em","""<user> : lmao fucking snake bitches"" @ em"
181,3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;","""<user> : big booty hoes everywhere sheesh &#<number> ;"" damn &#<number> ;&#<number> ;&#<number> ;"
182,3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum","""<user> : stay tuned to <user> for an update on the report that <user> <number>b <user> will be out <number><number> weeks"" <user> <hashtag> bum"
183,3,0,0,3,2,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04","""<user> : &#<number> ;<user> : ""i play soccer , cheat on girls , and wear khaki coloured cargos"" haircut <url> ; yes lmfao""<user>"
184,3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT","""<user> : oregon chokes every year get off the field trash ass program"" rft"
185,3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo","""<user> : def not cowboy lol rt  <allcaps> <user> : terrell owens was the best eagle &amp ; cowboy ever"" . <repeat>dude cried like a bitch on tv , over romo"
186,3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers","""<user> : lmfao  <allcaps> <elong> i hate  <allcaps> black people  <allcaps> <url>"" this is why there's black people and niggers"
187,3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent","""<user> : <user> <user> how could u do this to me bitch"" potent"
188,3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.","""<user> : <url>"" a pissed lad past out . i would lick his dirty soles while he slept ."
189,3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles","""<user> : <url>"" love frat boy w / soft long soles"
190,3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.","""<user> : <url>"" sexy lad with hot soles and arches ."
191,3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel","""<user> : <user> nah fam i gotta cheat with the hoes"" depends on the female i feel"
192,3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol","""<user> : <user> &#<number> ;&#<number> ;&#<number> ;&#<number> ;&#<number> ;"" i got hicks lol"
193,3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch","""<user> : this new twitter is confusing the shit out of me ."" go back to south america bitch"
194,3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy","""<user> : toto means ass or vagina ?""i think pussy cause toto santi is like nasty pussy"
195,3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!","""<user> : but what if he actually does choose the ugly bitch over you ? &#<number> ;""her ass must be fat !"
196,3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*","""<user> : bitch couldn't kill my vibe if ya tried . &#<number> ;&#<number> ;&#<number> ;"" dis why i love miley <neutralface>"
197,3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.","""<user> : i'm tired of bitches saying i look mean . <repeat> &#<number> ;"" nigga you big af , wear tight shirts , and grim everybody ."
198,6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate","""<user> : <number> birds your grandkids may never see , thanks to climate change <url> <url>"" <hashtag> climate"
199,3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""","""<user> : ""stay beautiful you bitch"""""
200,3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls","""<user> : <hashtag> wut kinda

r purple . ceeele <elong>""man this gurl was jus playin on the ""stupid hoe "" track . but in still shitted on sum gurls"
201,3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""","""<user> : money getting taller and bitches getting blurry"""
202,3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;","""<user> : i ain't never seen a bitch so obsessed with they nigga&#<number> ;"" i'm obsessed with mine &#<number> ;"
203,3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.","""<user> : kobe stay talking trash . but let's not forget <url>"" <user> i meant to do this one . smh ."
204,3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao","""<user> : ""at least i'm not a nigger"" <url>""

lmfao"
205,3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol","""<user> : people always asking me what i'm mixed with ."" she a bad asian bitch lol"
206,3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo","""<user> : <user> ariza is a snake and a coward"" but at least he isn't a cripple like your hero roach lmaoo"
207,3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf","""<user> : &#<number> ;<user> : fosters home for imaginary trash&#<number> ; whoa  <allcaps> chill""

that show was everything tf"
208,6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!","""<user> : i am lowkey tired ."" . <repeat>if you tired , be quiet and go to sleep hoe !"
209,3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""","""<user> : &#<number> ;<user> : stop bringing weird niggers into my mentions ! <user>&#<number> ; <url>"""
210,3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""","""<user> : we don't love these hoes &#<number> ;&#<number> ;"""
211,3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""","""<user> : if yo girl cant have homeboys you a ol weak bitch ass nigga !"""
212,3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""","""<user> : <user> i think worst advice i gave you was "" don't be a pussy and speed up"" lol"""
213,3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy","""<user> : quote this tweet with your favorite animal .""pussy"
214,3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""","""<user> : i hate when strippers tell you they're ""dancers"". hoe , ballet dancers don't pop their pussy to beethoven . you a stripper  <allcaps> !"""
215,3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh","""<user> : andrewbryant : poff has double vision after <number> beers
poff : . <repeat> double pussy &#<number> ;"" smh"
216,3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""","""<user> : when bitches twerk  <allcaps> on the computer . <repeat>

me : ""in ya &#<number> ;, in ya damn &#<number> ;&#<number> ;&#<number> ;"""""
217,3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!","""<user> : &#<number> ;<user> : &#<number> ;<user> : <user> prince , this  <allcaps> is art . <url> ; nobody takin his bitch !"
218,3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""","""<user> : <number>% of welfare / government aid is claimed by white people . so y'all black slander is trash now ."""
219,3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""","""<user> : these bitches don't care they just play that role ."""
220,6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.","""<user> : it took a while for you to find me , but i was hiding in the lime tree .""
<user> dis bitch in da wrong tree bro ."
